Internals 	 minnodeR: 0 	 TSnode: 2 	 minnodeP: 7
Translation-X 1-9	-1.5189492164058294e-09	0.0499413477930844	0.08023951988534689
Translation-Y 1-9	-7.147153702202758e-11	-0.07070974828217572	-0.08249066268853394
Translation-Z 1-9	1.844134189799007e-08	0.08649312393808006	0.24885079305518884
Rotation-A 1-9	0.011811302783884899	0.0627114840155731	-0.21203120975925296
Rotation-B 1-9	-0.014957478445987856	-0.0634561457971604	-0.16720402062601736
Rotation-C 1-9	0.009199333179413459	0.0074216401341488025	-0.3618027552767209
Distance 1-2	1.5264887840769943	1.5265358319791507	1.5267743385701216
Distance 1-3	1.0965110535049492	1.0963699163428926	1.0971639445455017
Distance 1-4	1.0981630202377435	1.0982370131699548	1.098250458995928
Distance 1-5	1.0952982144536842	1.0956160153369208	1.0953848002446367
Distance 2-6	1.425158775971895	1.426012046511542	1.4241118656339287
Distance 2-7	1.102326038021866	1.1023282746041816	1.1029778551904692
Distance 2-8	1.0950289820613741	1.0943876135179447	1.0957875083180093
Distance 6-9	0.9698350777499214	0.969724164477314	0.9698913480915057
Distance 6-8	2.0187209633504057	2.004364581725841	2.011924081163107
Angle 2-1-3	1.942651524609255	1.9334803457148526	1.9387108095065089
Angle 2-1-4	1.9360964504714826	1.9369303390651575	1.9371758814745934
Angle 2-1-5	1.924882541441989	1.9351139294093933	1.923707759990026
Angle 3-1-4	1.8814193647021498	1.876526861337468	1.881240847687729
Angle 3-1-5	1.8956326677505757	1.8935528337628873	1.8944112695155833
Angle 4-1-5	1.8812903351693677	1.8862970083269148	1.8869819500761198
Angle 1-2-6	1.9618606844426825	1.9729324657242644	1.9686508034216903
Angle 1-2-7	1.9250486022667066	1.9248791018329225	1.9214218774739187
Angle 1-2-8	1.9225764140758232	1.9231051388560212	1.9272938112127618
Angle 6-2-7	1.9319221796267823	1.938179125398709	1.9351976788001388
Angle 6-2-8	1.844971283450398	1.8254551153993257	1.8363150198645117
Angle 7-2-8	1.8739282642148813	1.874495616660426	1.8709113004155407
Angle 2-6-9	1.8686307611212603	1.8703150926727519	1.874482539174331
Angle 8-6-9	2.4178984867393365	2.4269288105223064	2.427465117921564
Angle 2-8-6	0.747220450741841	0.7594305284330959	0.7519041355674715
Out-of-Plane 6-2-8-9	-0.012492343298717354	0.010128602636188417	-0.02094627877057019
Dihedral 3-1-2-6	-3.0936916547198186	3.0997167552327416	-3.0880371051860385
Dihedral 3-1-2-7	1.024342775106657	0.9183352916079944	1.023511372545379
Dihedral 3-1-2-8	-1.0411790548880884	-1.1481079465924153	-1.0389631381537807
Dihedral 4-1-2-6	1.0946224083181353	1.0165065562148794	1.1024043210687118
Dihedral 4-1-2-7	-1.0705284690349757	-1.1648749074098683	-1.0692325083794574
Dihedral 4-1-2-8	-3.136050299029721	3.0518671615693087	-3.131707019078617
Dihedral 5-1-2-6	-0.9884161055595032	-1.0800567957086344	-0.987667905786377
Dihedral 5-1-2-7	3.1296183242669726	3.0217470478462047	3.1238805719450404
Dihedral 5-1-2-8	1.064096494272227	0.9553038096457951	1.061406061245881
Dihedral 1-2-6-9	-1.0623755089520157	-1.0337251325952963	-1.0715150107061222
Dihedral 1-2-6-8	2.09801446414337	2.0923049374888425	2.1020294003832136
Dihedral 7-2-6-9	1.098958541978846	1.1404311152036297	1.0925518513388088
Dihedral 7-2-6-8	-2.023836792105355	-2.016724121891818	-2.0170890447514416
Dihedral 8-2-6-9	3.1227953340842007	-3.126030070084139	3.1096408960902506
Dihedral 1-2-8-6	-2.1235436806432033	-2.1253884372981915	-2.129070668978902
Dihedral 7-2-8-6	2.0629674037898806	2.060679516873399	2.060957832858138
Dihedral 9-6-8-2	-0.02713992014795515	0.022690293264307663	-0.04656096760721415
